transaction_id,amount,failure_reason,recovery_probability,action,policy,status,recovered_amount,reason
TX000201,1568.36,authentication_failed,47.14,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000202,1921.35,insufficient_funds,55.57,RETRY_LATER,APPROVED,SUCCESS,1921.35,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000203,3239.1,network_error,49.11,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000204,3145.73,issuer_declined,51.8,RETRY_LATER,APPROVED,SUCCESS,3145.73,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000205,276.53,bank_timeout,70.14,RETRY,APPROVED,SUCCESS,276.53,High recovery probability and transaction is within the automatic retry amount limit.
TX000206,429.31,issuer_declined,41.92,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000207,1835.43,bank_timeout,65.15,RETRY_LATER,APPROVED,SUCCESS,1835.43,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000208,1833.14,insufficient_funds,55.09,RETRY_LATER,APPROVED,SUCCESS,1833.14,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000209,1835.46,bank_timeout,53.49,RETRY_LATER,APPROVED,SUCCESS,1835.46,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000210,51675.11,insufficient_funds,52.86,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000211,1940.87,insufficient_funds,52.51,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000212,3413.75,bank_timeout,61.12,RETRY_LATER,APPROVED,SUCCESS,3413.75,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000213,2846.94,network_error,72.11,RETRY,APPROVED,SUCCESS,2846.94,High recovery probability and transaction is within the automatic retry amount limit.
TX000214,2103.57,authentication_failed,38.46,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000215,800.1,bank_timeout,76.73,RETRY,APPROVED,SUCCESS,800.1,High recovery probability and transaction is within the automatic retry amount limit.
TX000216,2342.49,expired_card,49.23,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000217,506.32,bank_timeout,88.07,RETRY,APPROVED,SUCCESS,506.32,High recovery probability and transaction is within the automatic retry amount limit.
TX000218,865.39,network_error,71.85,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000219,674.95,issuer_declined,43.36,RETRY_LATER,APPROVED,SUCCESS,674.95,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000220,1190.2,bank_timeout,83.74,RETRY,APPROVED,SUCCESS,1190.2,High recovery probability and transaction is within the automatic retry amount limit.
TX000221,11099.54,insufficient_funds,41.74,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000222,169.48,insufficient_funds,40.87,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000223,2178.21,bank_timeout,57.83,RETRY_LATER,APPROVED,SUCCESS,2178.21,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000224,218.61,insufficient_funds,66.66,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000225,684.08,authentication_failed,46.83,RETRY_LATER,APPROVED,SUCCESS,684.08,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000226,3258.27,suspicious_transaction,63.01,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000227,1169.44,insufficient_funds,42.82,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000228,373.25,insufficient_funds,43.72,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000229,536.3,bank_timeout,67.94,RETRY_LATER,APPROVED,SUCCESS,536.3,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000230,2163.75,bank_timeout,27.32,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000231,528.28,issuer_declined,41.94,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000232,1361.66,authentication_failed,37.08,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000233,1147.76,suspicious_transaction,8.43,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000234,571.58,network_error,29.24,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000235,9357.6,bank_timeout,80.27,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000236,2067.14,insufficient_funds,24.96,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000237,144.73,insufficient_funds,62.04,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000238,1321.41,issuer_declined,25.87,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000239,565.78,issuer_declined,10.93,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000240,2571.99,issuer_declined,32.11,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000241,496.45,suspicious_transaction,2.88,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000242,977.76,suspicious_transaction,19.65,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000243,1817.08,bank_timeout,83.98,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000244,2606.48,insufficient_funds,31.11,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000245,330.2,bank_timeout,80.83,RETRY,APPROVED,SUCCESS,330.2,High recovery probability and transaction is within the automatic retry amount limit.
TX000246,784.85,suspicious_transaction,13.93,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000247,682.02,issuer_declined,46.42,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000248,570.59,suspicious_transaction,9.02,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000249,6408.97,insufficient_funds,67.51,RETRY_LATER,APPROVED,SUCCESS,6408.97,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000250,1644.15,expired_card,59.4,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000251,310.79,expired_card,62.13,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000252,2745.89,network_error,76.07,RETRY,APPROVED,SUCCESS,2745.89,High recovery probability and transaction is within the automatic retry amount limit.
TX000253,9155.92,issuer_declined,9.12,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000254,3079.32,network_error,68.83,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000255,240.0,issuer_declined,61.86,RETRY_LATER,APPROVED,SUCCESS,240.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000256,675.71,insufficient_funds,54.54,RETRY_LATER,APPROVED,SUCCESS,675.71,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000257,3892.91,bank_timeout,81.14,RETRY,APPROVED,SUCCESS,3892.91,High recovery probability and transaction is within the automatic retry amount limit.
TX000258,540.41,bank_timeout,47.95,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000259,1709.27,insufficient_funds,54.23,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000260,2379.47,suspicious_transaction,14.59,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000261,434.01,bank_timeout,64.89,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000262,1033.26,insufficient_funds,49.25,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000263,100.0,bank_timeout,21.71,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000264,393.71,authentication_failed,17.34,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000265,851.87,insufficient_funds,33.92,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000266,314.89,expired_card,62.06,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000267,5610.59,issuer_declined,52.91,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000268,262.4,bank_timeout,32.4,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000269,706.24,bank_timeout,27.23,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000270,1249.8,issuer_declined,70.06,RETRY,APPROVED,SUCCESS,1249.8,High recovery probability and transaction is within the automatic retry amount limit.
TX000271,4634.45,issuer_declined,36.51,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000272,260.9,issuer_declined,58.98,RETRY_LATER,APPROVED,SUCCESS,260.9,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000273,3509.27,bank_timeout,36.3,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000274,1107.91,expired_card,32.81,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000275,410.96,issuer_declined,46.9,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000276,1740.81,bank_timeout,69.94,RETRY_LATER,APPROVED,SUCCESS,1740.81,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000277,1338.17,bank_timeout,70.33,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000278,601.71,authentication_failed,45.75,RETRY_LATER,APPROVED,SUCCESS,601.71,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000279,1175.92,bank_timeout,78.18,RETRY,APPROVED,SUCCESS,1175.92,High recovery probability and transaction is within the automatic retry amount limit.
TX000280,745.97,bank_timeout,34.21,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000281,1228.46,issuer_declined,15.17,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000282,2126.28,bank_timeout,60.72,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000283,5356.24,network_error,36.75,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000284,318.04,network_error,67.13,RETRY_LATER,APPROVED,SUCCESS,318.04,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000285,9256.06,insufficient_funds,54.19,RETRY_LATER,APPROVED,SUCCESS,9256.06,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000286,155.7,issuer_declined,41.55,RETRY_LATER,APPROVED,SUCCESS,155.7,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000287,942.2,network_error,46.23,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000288,1974.99,bank_timeout,72.27,RETRY,APPROVED,SUCCESS,1974.99,High recovery probability and transaction is within the automatic retry amount limit.
TX000289,1452.43,network_error,66.63,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000290,588.34,insufficient_funds,62.3,RETRY_LATER,APPROVED,SUCCESS,588.34,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000291,890.58,issuer_declined,42.76,RETRY_LATER,APPROVED,SUCCESS,890.58,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000292,669.81,insufficient_funds,38.43,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000293,608.28,insufficient_funds,54.22,RETRY_LATER,APPROVED,SUCCESS,608.28,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000294,2564.71,issuer_declined,43.78,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000295,1567.15,bank_timeout,59.76,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000296,548.45,insufficient_funds,48.59,RETRY_LATER,APPROVED,SUCCESS,548.45,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000297,2696.2,authentication_failed,51.76,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000298,1491.14,bank_timeout,81.69,RETRY,APPROVED,SUCCESS,1491.14,High recovery probability and transaction is within the automatic retry amount limit.
TX000299,2472.2,bank_timeout,46.09,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000300,2058.29,insufficient_funds,29.14,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000301,478.67,bank_timeout,86.71,RETRY,APPROVED,SUCCESS,478.67,High recovery probability and transaction is within the automatic retry amount limit.
TX000302,626.29,bank_timeout,78.3,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000303,2315.3,authentication_failed,46.55,RETRY_LATER,APPROVED,SUCCESS,2315.3,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000304,2019.03,network_error,29.23,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000305,1073.95,bank_timeout,65.95,RETRY_LATER,APPROVED,SUCCESS,1073.95,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000306,1233.15,bank_timeout,77.96,RETRY,APPROVED,SUCCESS,1233.15,High recovery probability and transaction is within the automatic retry amount limit.
TX000307,3935.0,bank_timeout,35.22,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000308,606.94,insufficient_funds,64.6,RETRY_LATER,APPROVED,SUCCESS,606.94,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000309,1895.23,insufficient_funds,54.92,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000310,895.88,bank_timeout,64.49,RETRY_LATER,APPROVED,SUCCESS,895.88,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000311,882.11,issuer_declined,41.37,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000312,3290.44,expired_card,16.72,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000313,2503.43,network_error,26.47,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000314,2473.8,bank_timeout,64.43,RETRY_LATER,APPROVED,SUCCESS,2473.8,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000315,4045.98,insufficient_funds,55.7,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000316,1119.91,network_error,26.19,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000317,2168.85,bank_timeout,87.35,RETRY,APPROVED,SUCCESS,2168.85,High recovery probability and transaction is within the automatic retry amount limit.
TX000318,804.11,network_error,70.78,RETRY,APPROVED,SUCCESS,804.11,High recovery probability and transaction is within the automatic retry amount limit.
TX000319,1516.51,expired_card,49.78,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000320,962.81,issuer_declined,54.98,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000321,1208.33,authentication_failed,28.12,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000322,1988.54,issuer_declined,44.51,RETRY_LATER,APPROVED,SUCCESS,1988.54,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000323,483.85,insufficient_funds,61.01,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
